SPOTS_ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,FRAME,MEAN_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEAN_INTENSITY_CH5
21914957,8,0.908003807068,554.0,398.0,60.0,61.3718411552,470.657039711,38.59566787,78.0324909747,39.7942238267
21907658,8,3.3625459671,543.0,377.0,0.0,695.285198556,22.8014440433,58.3357400722,0.971119133574,16.6714801444
21910217,8,1.62907516956,546.0,404.0,33.0,420.877256318,15.2310469314,35.8844765343,0.873646209386,21.4368231047
21909575,8,5.92803907394,539.0,373.0,4.0,1256.45487365,38.7436823105,106.162454874,1.23826714801,25.4476534296
21910084,8,5.84456634521,550.0,389.0,26.0,139.9566787,1456.0433213,124.223826715,80.2996389892,15.8592057762
21912772,8,2.58905243874,542.0,418.0,44.0,959.85198556,93.714801444,81.844765343,3.73646209386,170.010830325
21916101,8,1.98457813263,546.0,419.0,66.0,176.498194946,754.454873646,55.3610108303,73.3682310469,74.5270758123
21908544,8,6.24137592316,539.0,374.0,9.0,1618.07942238,39.3249097473,138.010830325,0.678700361011,23.2274368231
21911744,8,2.04431843758,539.0,406.0,36.0,552.754512635,31.3104693141,47.1227436823,2.28519855596,23.3285198556
21907551,8,5.839012146,542.0,378.0,5.0,1336.63176895,58.5090252708,114.025270758,1.35740072202,28.8375451264
21912927,8,5.79110193253,545.0,431.0,46.0,1398.61371841,104.108303249,119.288808664,2.45487364621,390.21299639
21909469,8,3.47745060921,542.0,375.0,1.0,740.389891697,53.7906137184,63.1588447653,2.70397111913,17.9891696751
21914461,8,2.66846394539,551.0,396.0,55.0,1005.37545126,55.1155234657,83.7400722022,2.38628158845,26.8086642599
21910360,8,1.83570384979,544.0,410.0,35.0,682.501805054,8.49458483755,58.1913357401,0.292418772563,29.3176895307
21915609,8,0.748926997185,547.0,416.0,64.0,69.357400722,384.202166065,29.5559566787,74.7545126354,55.2129963899
21908311,8,4.25509738922,547.0,398.0,21.0,66.0036101083,1113.23826715,94.2707581227,81.9061371841,18.2960288809
21911893,8,2.55018353462,538.0,412.0,40.0,897.119133574,50.202166065,76.5018050542,1.71119133574,60.4368231047
21913680,8,2.73401856422,540.0,409.0,49.0,338.249097473,1073.15162455,86.5992779783,70.2346570397,55.9314079422
21909359,8,7.66191911697,539.0,375.0,10.0,1819.91696751,30.2527075812,152.23465704,0.649819494585,22.9458483755
21908202,8,7.5022149086,547.0,384.0,16.0,2206.14801444,252.310469314,179.707581227,5.2274368231,34.8844765343
21910634,8,2.64671850204,542.0,429.0,39.0,719.108303249,54.642599278,61.3610108303,2.74368231047,39.0938628159
21913830,8,2.72701764107,551.0,391.0,53.0,958.386281588,33.3176895307,68.7400722022,1.72202166065,42.2599277978
21916775,8,0.454240649939,553.0,394.0,70.0,335.844765343,78.916967509,25.6101083032,9.79783393502,38.7184115523
21910498,8,7.25326633453,547.0,399.0,29.0,320.292418773,1779.80144404,151.815884477,76.7942238267,16.8664259928
21912034,8,2.06949901581,546.0,402.0,37.0,623.119133574,6.10108303249,53.155234657,0.393501805054,21.1263537906
21915774,8,1.66880631447,551.0,415.0,65.0,109.960288809,555.324909747,43.3862815884,73.4873646209,61.7942238267
21908090,8,5.07239866257,542.0,376.0,3.0,1094.55595668,51.8700361011,93.4079422383,1.70397111913,23.3285198556
21913082,8,5.39319896698,539.0,407.0,47.0,1398.93862816,38.0613718412,119.133574007,0.830324909747,50.0433212996
21907449,8,7.13553524017,544.0,374.0,7.0,1612.55595668,9.51624548736,137.332129964,0.0902527075812,20.8483754513
21909241,8,4.79398727417,536.0,408.0,19.0,86.285198556,1116.65703971,95.2563176895,80.3718411552,27.4945848375
21915126,8,3.44653701782,569.0,409.0,59.0,729.559566787,100.80866426,60.8700361011,7.01083032491,56.3826714801
21910903,8,7.0542807579,546.0,401.0,30.0,437.415162455,1778.67148014,151.675090253,73.8483754513,23.3790613718
21916274,8,1.12982833385,545.0,402.0,69.0,400.498194946,110.400722022,32.1949458484,12.4873646209,45.0541516245
21912176,8,1.72025382519,544.0,403.0,34.0,501.140794224,14.6101083032,42.7581227437,0.906137184116,19.0722021661
21910769,8,5.70897006989,545.0,393.0,25.0,130.180505415,1446.11552347,123.36101083,80.5162454874,18.4548736462
21911182,8,2.47740197182,540.0,415.0,38.0,869.310469314,61.1696750903,74.1444043321,3.03971119134,69.3935018051
21916942,8,0.662696838379,554.0,389.0,71.0,383.783393502,106.144404332,29.7364620939,11.8303249097,31.5126353791
21907343,8,7.57857322693,540.0,375.0,11.0,1900.99277978,35.8339350181,161.85198556,0.454873646209,21.3971119134
21907981,8,4.00907087326,539.0,376.0,2.0,900.819494585,63.9458483755,75.8231046931,2.23465703971,20.4223826715
