SPOTS_ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,FRAME,MEAN_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEAN_INTENSITY_CH4,MEAN_INTENSITY_CH5
25525893,0,1.20791578293,714.0,598.0,0.0,370.238267148,23.1083032491,31.5740072202,2.45487364621,20.2960288809
25527428,0,8.53922462463,698.0,604.0,23.0,2304.1732852,73.155234657,186.78700361,1.01444043321,33.6678700361
25526087,0,5.17038154602,717.0,597.0,17.0,1383.11191336,58.7472924188,117.945848375,1.32490974729,29.1119133574
25528327,0,8.36357784271,713.0,587.0,35.0,3879.83393502,94.9747292419,233.151624549,1.01083032491,57.0216606498
25525377,0,1.55213212967,710.0,595.0,1.0,433.920577617,27.9963898917,36.9963898917,2.27797833935,24.9061371841
25528448,0,8.47491836548,713.0,587.0,36.0,3553.53790614,103.202166065,229.992779783,1.1083032491,63.8736462094
25526408,0,3.94036436081,711.0,595.0,11.0,977.833935018,65.357400722,83.4223826715,2.36823104693,26.4079422383
25525576,0,4.71860456467,712.0,594.0,12.0,1109.70758123,68.4837545126,93.6678700361,2.65703971119,28.59566787
25527752,0,8.21940612793,718.0,601.0,25.0,2632.94223827,70.1696750903,210.176895307,0.758122743682,35.7364620939
25529035,0,8.3995218277,714.0,587.0,38.0,3397.23826715,90.8267148014,226.61732852,0.906137184116,72.8880866426
25529738,0,8.41157245636,714.0,587.0,34.0,3584.75090253,94.3682310469,233.259927798,0.985559566787,47.40433213
25527636,0,8.06705284119,705.0,599.0,24.0,2567.45126354,71.9133574007,201.166064982,0.696750902527,36.6967509025
25527121,0,1.83414912224,711.0,595.0,6.0,573.891696751,22.3790613718,48.9711191336,1.34657039711,18.3862815884
25528209,0,7.32987928391,713.0,590.0,28.0,2357.22021661,46.5523465704,200.55234657,0.462093862816,27.9819494585
25526930,0,3.08040809631,712.0,596.0,7.0,731.624548736,59.9350180505,62.4368231047,2.79783393502,25.7328519856
25526300,0,5.74684524536,717.0,595.0,18.0,1524.72563177,71.6353790614,130.072202166,1.48375451264,35.2166064982
25525470,0,3.35562992096,710.0,597.0,9.0,839.768953069,43.2129963899,71.6317689531,2.35379061372,22.4657039711
25528798,0,8.06691360474,697.0,588.0,26.0,2648.433213,60.8339350181,215.909747292,0.552346570397,35.5776173285
25525273,0,4.68895339966,713.0,594.0,13.0,1187.27436823,42.8592057762,101.303249097,1.80144404332,22.2274368231
25526616,0,3.11141300201,709.0,597.0,10.0,872.722021661,44.0252707581,74.4584837545,2.05776173285,22.4223826715
25528091,0,8.25137042999,708.0,598.0,30.0,3090.10108303,77.9530685921,225.252707581,0.895306859206,38.0613718412
25529499,0,8.37711620331,715.0,583.0,31.0,3030.4765343,57.2888086643,216.862815884,0.509025270758,34.8122743682
25527322,0,1.52622592449,712.0,595.0,3.0,453.126353791,29.0541516245,38.678700361,2.58483754513,18.6064981949
25527525,0,1.91340899467,711.0,598.0,5.0,560.14801444,22.4368231047,47.761732852,1.48736462094,18.4476534296
25525985,0,2.85427427292,712.0,598.0,8.0,749.050541516,33.0324909747,63.9133574007,1.68592057762,29.5306859206
25525792,0,6.19528961182,708.0,598.0,21.0,1703.91696751,48.6606498195,145.342960289,0.85559566787,21.6064981949
25526830,0,7.49397563934,708.0,596.0,22.0,1980.42238267,50.3501805054,168.938628159,0.85559566787,32.1624548736
25527977,0,8.4738702774,710.0,604.0,29.0,2947.72202166,60.274368231,221.202166065,0.519855595668,35.0649819495
25528680,0,8.39238643646,714.0,587.0,37.0,3680.07942238,90.2490974729,230.393501805,0.971119133574,64.9241877256
25525685,0,5.21931505203,713.0,595.0,19.0,1544.72563177,74.9025270758,131.740072202,1.59566787004,36.2779783394
25525174,0,1.6421558857,713.0,595.0,4.0,485.303249097,18.9025270758,41.3862815884,1.34296028881,22.3285198556
25526192,0,6.93646669388,713.0,598.0,20.0,1739.28158845,72.0216606498,148.375451264,1.34657039711,35.2671480144
25529264,0,8.41516494751,715.0,587.0,33.0,3647.16245487,87.3176895307,234.238267148,0.913357400722,44.4296028881
25527027,0,1.36700177193,711.0,596.0,2.0,438.884476534,12.7436823105,37.4440433213,1.01805054152,20.642599278
25528563,0,8.54819011688,719.0,597.0,27.0,2660.57039711,37.7833935018,207.866425993,0.397111913357,28.714801444
25526514,0,5.66838312149,716.0,588.0,15.0,1328.92057762,65.6101083032,113.350180505,1.83754512635,26.6750902527
25527858,0,8.37642669678,713.0,588.0,32.0,3516.16606498,92.3068592058,230.014440433,0.985559566787,47.2346570397
25526718,0,6.15967130661,715.0,589.0,16.0,1433.49097473,53.2057761733,122.299638989,1.23104693141,27.2093862816
25529982,0,8.35212421417,714.0,587.0,39.0,3084.7400722,79.7039711191,227.281588448,0.801444043321,82.4332129964
25530105,0,1.09100759029,708.0,588.0,40.0,683.563176895,29.8880866426,58.321299639,1.41155234657,108.429602888
25527224,0,4.31483078003,712.0,591.0,14.0,1143.27797834,42.7689530686,96.5054151625,1.25270758123,25.1371841155
25525892,1,0.969303250313,914.0,594.0,0.0,317.285198556,106.599277978,26.8700361011,14.1371841155,39.8267148014
25526407,1,1.05190324783,958.0,586.0,11.0,340.368231047,46.9350180505,29.0324909747,4.76173285199,54.7581227437
25526086,1,0.545027732849,956.0,583.0,17.0,237.693140794,32.2635379061,20.2815884477,4.94945848375,47.9927797834
25525579,1,0.427018582821,944.0,603.0,12.0,142.306859206,69.4945848375,12.2202166065,13.6859205776,37.0144404332
25528203,1,0.625860571861,914.0,546.0,28.0,213.981949458,229.306859206,20.523465704,43.3285198556,26.9783393502
25527626,1,0.389043837786,926.0,537.0,24.0,159.63898917,49.844765343,13.6173285199,9.63176895307,39.3032490975
25526615,1,0.831482112408,933.0,595.0,10.0,358.086642599,98.5523465704,30.559566787,10.8411552347,49.40433213
25526929,1,1.05605852604,933.0,588.0,7.0,343.927797834,87.40433213,29.3501805054,9.35018050542,42.3104693141
25527120,1,1.05180943012,934.0,588.0,6.0,340.649819495,98.4440433213,29.0505415162,11.0036101083,44.3249097473
25525469,1,0.773750007153,940.0,588.0,9.0,328.137184116,82.4620938628,28.0144404332,9.16967509025,50.6353790614
25526301,1,0.638748109341,964.0,596.0,18.0,258.736462094,31.8303249097,22.0613718412,4.440433213,49.8122743682
25525789,1,3.67271375656,930.0,569.0,21.0,104.570397112,918.61732852,77.8880866426,79.1985559567,61.4007220217
25527964,1,1.31140947342,904.0,537.0,29.0,345.209386282,76.761732852,29.4476534296,8.93501805054,33.6714801444
25527321,1,1.10882568359,931.0,589.0,3.0,356.920577617,120.512635379,30.4837545126,12.3393501805,49.3249097473
25525275,1,0.421686172485,944.0,603.0,13.0,140.895306859,57.5812274368,12.0577617329,11.7328519856,30.7292418773
25527524,1,1.07719111443,934.0,588.0,5.0,334.469314079,78.7075812274,28.5487364621,8.07942238267,44.7364620939
25525984,1,1.0746062994,933.0,586.0,8.0,331.653429603,107.083032491,28.2960288809,12.083032491,42.8555956679
25526190,1,0.741656303406,936.0,576.0,20.0,276.530685921,74.4693140794,23.6245487365,10.4223826715,67.0974729242
25526826,1,0.557412624359,926.0,573.0,22.0,44.2346570397,231.74368231,19.7689530686,74.2527075812,27.2888086643
25525173,1,1.14641678333,932.0,590.0,4.0,363.888086643,100.407942238,31.0505415162,10.1083032491,51.5884476534
25526515,1,0.393305778503,944.0,601.0,15.0,153.967509025,56.7870036101,13.1624548736,11.5162454874,32.9819494585
25525683,1,0.603134691715,948.0,580.0,19.0,251.516245487,31.3465703971,21.4296028881,4.7761732852,57.4368231047
25527026,1,1.09146749973,932.0,583.0,2.0,372.133574007,95.7184115523,31.714801444,10.0902527076,47.5884476534
25526716,1,0.605525076389,949.0,586.0,16.0,302.74368231,27.3429602888,25.8736462094,3.64259927798,52.2202166065
25527740,1,0.633207499981,919.0,523.0,25.0,165.458483755,72.321299639,14.1516245487,12.7725631769,37.0433212996
